,idx,beta,pval,cilb,ciub,i2,tau2
RPE65,6296,-0.559754122068841,0.415635114282934,-1.90751183370278,0.788003589565094,97.1196064100733,9.70169858132494
PDHX,19942,-0.084728029314623,0.416419124573853,-0.289076786259406,0.11962072763016,98.9474889056901,0.24300192278672
CXCR4,28544,0.232402014696975,0.416884509926269,-0.328669894128436,0.793473923522386,97.762596610116,1.75552405112544
SLC34A2,8105,-0.568857811408567,0.419648656257441,-1.95039198032021,0.812676357503078,98.8970564197302,10.4030321964958
GSR,28228,0.0968732722946506,0.420092653718563,-0.138619005682602,0.332365550271903,98.1425254781434,0.302778229793999
TGFBR1,5028,0.0989359153909354,0.420544243079174,-0.141804335094954,0.339676165876825,97.7871033265207,0.319177365442412
FGFR4,638,-0.360049264801267,0.421704469285998,-1.23834668467587,0.518248155073337,99.4071716670184,4.4174770727314
AIP,13961,0.0439607539040076,0.422938899161599,-0.0635619561712893,0.151483463979305,89.3961257699663,0.053184074209345
FDPS,30592,0.0911690533078689,0.423541529050953,-0.132109474222262,0.314447580838,98.2943940935023,0.271403157900309
KCNJ9,16284,-0.422483330027076,0.424045809538092,-1.45829695910186,0.613330299047705,96.7756251197354,5.6681163639736
DRD5,13463,-0.517337186956589,0.424395256822951,-1.78666353328408,0.751989159370901,96.1757730586154,8.63556434453565
HDAC7,2648,0.118173885198604,0.42466301756655,-0.171942432601698,0.408290202998905,98.7872054156188,0.469407770160247
MMP16,29259,0.236109554597158,0.425459661735622,-0.344536432727555,0.816755541921872,96.4622233455544,1.76952380702079
EDNRA,24306,-0.263026353595704,0.425766868775331,-0.910296245623785,0.384243538432376,99.1679471548834,2.39539000510285
SLC6A14,24143,0.570346705803173,0.42773268983004,-0.839173861620029,1.97986727322637,98.4066725765286,10.5134041062479
UBE2D1,12532,0.0561381965516413,0.427858578231241,-0.0826361759780121,0.194912569081295,95.7541350842904,0.105216955472283
MAP3K1,12630,0.104551316251554,0.430059799048792,-0.155136411316653,0.364239043819761,97.4940373215049,0.365209330325804
STK10,7517,0.106766788929832,0.430762564378565,-0.158828342594525,0.372361920454189,97.6455694063945,0.390751777624085
ENOSF1,12261,-0.0884594437218289,0.434829545614582,-0.310466530031667,0.133547642588009,95.9225729202714,0.257320189384897
MGEA5,14076,-0.060100681646952,0.434983969547951,-0.210986369068997,0.0907850057750926,97.2731806416851,0.124844322799492
KCNJ2,9228,0.197071178159062,0.436746645912803,-0.2995895475901,0.693731903908225,98.040022999426,1.38288414293482
CD6,30020,0.143772296500849,0.437097401911984,-0.218841350509351,0.506385943511048,94.8828874214615,0.677640208279631
NQO2,2002,-0.104364738428363,0.437214192046919,-0.36765413400568,0.158924657148954,97.4045016412977,0.371877430678838
QRFPR,24311,-0.419384116014297,0.438963467105555,-1.48144670837359,0.642678476344992,96.7566232564272,5.56638898271993
WNK2,30543,-0.30444196139684,0.439793831427596,-1.07682163326429,0.467937710470613,98.8676158260316,3.3696728107461
NAPRT,4019,0.127613618464908,0.439817908915233,-0.196163542187668,0.451390779117483,97.1524098831706,0.572979543820014
SAG,21551,-0.255681189722449,0.440278298480194,-0.905040735327116,0.393678355882218,88.9239783621489,1.81821780188271
DNAJB1,29818,0.082885706424496,0.442118079410665,-0.128470616627304,0.294242029476296,95.3575039491866,0.238098493916482
OPRD1,6553,0.19744347790955,0.442348813475332,-0.306286694285366,0.701173650104466,97.1697310589242,1.37761279367179
CD274,26393,0.137480064562739,0.447225296581997,-0.217044414155088,0.492004543280566,97.372181483746,0.69618077689565
IL15,27473,-0.121037878184418,0.450530996221742,-0.435445337024107,0.193369580655271,98.0294378190604,0.556560818431328
TPCN2,29343,-0.0535564039511232,0.451052601894745,-0.192834641278046,0.0857218333758,95.2471565853411,0.104814727840102
MYH7,521,-0.533681336285864,0.451262776440873,-1.92221218948221,0.854849516910482,98.0345411093996,10.684895273603
CGA,4681,-0.625714845284153,0.451524302261902,-2.25463941097694,1.00320972040863,96.7353278119769,13.9421297231663
ITGAV,14724,0.107340203209691,0.453285951873505,-0.173189778802033,0.387870185221416,97.8566930707066,0.421689157401172
PNP,24915,0.164190054309275,0.453989610728941,-0.265584307454539,0.593964416073089,98.155447871773,1.00144392203363
PLK2,2317,0.148322904382561,0.454306262064717,-0.240191019832546,0.536836828597668,97.8062097013939,0.832704988787417
GPR39,12527,0.230653103196184,0.45494415544211,-0.374369768535459,0.835675974927827,98.7265092288215,1.83923487685383
CRTC1,24343,-0.0966930692280763,0.457269147570034,-0.351639804038551,0.158253665582399,98.2114741371793,0.370369541050903
AGT,20230,-0.272808514689004,0.4572787940419,-0.992127198130099,0.446510168752091,98.183733662656,2.79191157641593
HMGB1,7367,0.0505599053717077,0.459680574946666,-0.0834666318544387,0.184586442597854,97.2353370699771,0.0960382418708727
FRK,16991,-0.137271683594477,0.459811952095795,-0.501264348414267,0.226720981225314,97.9003314950662,0.681089548396028
GGT1,7157,-0.238259407657933,0.459930509225475,-0.870200309429556,0.393681494113689,98.3299435428679,2.15827537411966
MPST,12647,-0.131209763508199,0.460362128481277,-0.479555408727091,0.217135881710694,98.0585258939477,0.667634041562887
PHKG1,25348,-0.158249137888772,0.461138988217842,-0.5791095529027,0.262611277125156,98.2360263333327,0.959975785719408
F2RL1,19351,0.213871857214522,0.464607792722251,-0.359343337586792,0.787087052015836,98.6851029437197,1.68824619389207
BTK,17933,-0.205045010318845,0.464759026942394,-0.754788815089823,0.344698794452133,98.4694671419953,1.69087130759095
MAPK9,26447,-0.0654672928867156,0.465223781426184,-0.241173729241825,0.110239143468393,98.90971839971,0.175138734048041
TPP2,26596,0.051017457943307,0.465900423777246,-0.0861151659774469,0.188150081864061,97.2247275907613,0.10448190677289
MAST3,6002,-0.155917775068347,0.466077766112544,-0.575184419237161,0.263348869100467,99.014715749132,1.01697173143736
COL6A3,6922,0.210589178099092,0.466777292752866,-0.356579596434654,0.777757952632837,97.5347406896354,1.69068943856855
CD200,1812,-0.240855195269022,0.466943715583614,-0.889780199814331,0.408069809276287,99.3436247610713,2.43474818949989
PDHA1,7589,-0.0744857880430048,0.467306063325675,-0.275332727616641,0.126361151530632,98.3620782960979,0.228075486543203
NDUFA2,25484,0.0702255935071576,0.467553002432068,-0.119239006992459,0.259690194006775,95.3881746539105,0.191106221120104
AKT1,11353,0.062221309972273,0.470062072476745,-0.10659822297556,0.231040842920106,98.2219769411964,0.159514621441631
COL27A1,20655,0.214346051305516,0.470421414021594,-0.367690930444748,0.79638303305578,98.706318922349,1.94229439764163
MATK,16397,-0.208871489969606,0.473826399577851,-0.780418839529474,0.362675859590262,98.3857990847856,1.8722990324686
MCHR1,9427,-0.405525147713126,0.474023288707097,-1.51568172298766,0.704631427561411,98.2039268846444,6.98295959457802
ABCC3,15163,0.344837844186624,0.47522372985174,-0.601751055539983,1.29142674391323,99.2653738803039,5.08702388958544
PROC,1500,0.355585524846813,0.47606820196611,-0.622375671954753,1.33354672164838,99.049376096204,5.37084836436343
FH,9640,-0.105975548682935,0.476269298202503,-0.397571333912899,0.185620236547028,99.2254825890057,0.500772426776452
CACNG7,16000,-0.408324426302069,0.476646508639691,-1.53280637133454,0.716157518730402,96.4742068691507,6.32179399975182
F5,13744,-0.242014473454202,0.477383777875977,-0.909612646531567,0.425583699623164,97.7949394722436,2.44409807377992
AURKC,18599,0.0698592675414073,0.477831866050119,-0.123044083017765,0.262762618100579,90.6129409804204,0.173602513590278
TAOK1,12566,-0.0458902715906654,0.480036262696727,-0.173244626431286,0.0814640832499556,93.6758120836506,0.0847267360755628
PLA2G3,5920,-0.600109458553503,0.480648571936087,-2.26785363374303,1.06763471663602,98.9319598124418,14.9351989365467
SLC15A3,4388,0.140562945271759,0.481202076445706,-0.25056404382201,0.531689934365529,98.3758858110153,0.882767434607397
PYY,20731,-0.52490083908648,0.481578283431599,-1.9867307750558,0.936929096882843,98.793162772764,11.557979136909
KCNJ4,25801,-0.452641263861023,0.482452066986153,-1.7157474676622,0.810464939940149,97.0044213148241,8.43452438315728
AGER,24536,-0.327395505480166,0.483716513920705,-1.24364422105275,0.588853210092413,99.605621079868,4.94222317195262
DYRK3,13279,-0.11468795232808,0.485989648609175,-0.437328668374621,0.207952763718461,97.8996322419184,0.579383425936406
BDKRB1,10947,-0.29747742983471,0.487005735241479,-1.13629570725671,0.541340847587291,98.2301764960079,3.81582432253198
ALOX5AP,18843,-0.206999790137266,0.488507453244549,-0.792709483458842,0.37870990318431,98.7689969975524,1.95859374029034
KIR2DL3,16463,-0.362540446137374,0.490033841683702,-1.39196611922442,0.666885226949666,91.5930779445065,5.04104827865254
GUCY1B3,23942,-0.187468364200974,0.490597842747084,-0.720473135186785,0.345536406784837,99.1121954192625,1.61046046808587
VKORC1,24420,0.107947402643786,0.492718603199997,-0.200471998022528,0.4163668033101,98.4358111734549,0.531406364282314
ITGB2,17653,0.161655319320864,0.49330353422319,-0.300839575262415,0.624150213904142,97.5949852143805,1.20327847948345
GZMA,8227,0.175936705469034,0.495396064749247,-0.329862813463665,0.681736224401733,96.8220515921249,1.41050264732818
SP7,18282,0.381954187905505,0.496517720339691,-0.718986262792744,1.48289463860375,95.7471088993934,6.42510451335424
TXNRD1,29994,0.0835155430918609,0.497646426045037,-0.157841048511449,0.324872134695171,97.7475376574536,0.309856036910172
NDUFV3,21855,-0.0487468977221637,0.498415086234041,-0.189875694056088,0.0923818986117606,96.431136223253,0.108406325647032
PSMD5,8613,0.0378123589968085,0.498454365447529,-0.0716694949932508,0.147294212986868,95.986177907651,0.0651914236727037
TNFSF13B,27716,0.16271734277754,0.499729229848134,-0.309815835252458,0.635250520807538,97.8680269245703,1.26722001148181
CAMK2B,25823,-0.330623024156968,0.500190181782367,-1.2917893106364,0.630543262322461,99.1573831350304,5.31289163885068
PXN,10020,0.073311267625191,0.501279695544292,-0.140357476359945,0.286980011610327,98.4556278828242,0.257477730474532
IPO7,30705,0.0419493999180186,0.503224600522016,-0.0808714537931335,0.164770253629171,94.9490062415318,0.0788168890172531
TNF,20222,-0.151712282549752,0.505827770132818,-0.59862201066241,0.295197445562906,94.1460395284688,1.06350687547635
AQP5,23273,-0.449001714883052,0.507322743585846,-1.77631846177267,0.878315032006571,98.8764271464767,9.93901816006693
IDS,16838,-0.143832886648746,0.50864773315237,-0.570354572329348,0.282688799031857,99.5356437670518,1.06243296624072
DLL4,25287,0.158192066181019,0.508652528813526,-0.31091560222286,0.627299734584898,98.4791895965251,1.26579476920548
CFB,915,0.216473988083339,0.509533202980702,-0.426800598471611,0.85974857463829,98.16858717471,2.27332462950562
TYRO3,27367,-0.191987616732894,0.511097908741448,-0.764613017029763,0.380637783563975,98.847094151356,1.80131055776747
COL15A1,10722,0.202587276336601,0.511979724541811,-0.402916054159279,0.808090606832481,98.0500675919253,1.99492772698504
NGB,24331,0.625170539803905,0.515541977021181,-1.25925007421312,2.50959115382093,98.3816510345956,20.1313322815003
TACSTD2,28086,0.368899868546925,0.516145508097244,-0.744656604388568,1.48245634148242,99.3219961014025,6.98102651445113
KCNQ2,30810,-0.307497514535409,0.51664047406013,-1.23680156107255,0.621806532001736,94.1299972312215,4.60467338449174
TNNI2,25434,0.225383089001605,0.522730825858747,-0.465766953316373,0.916533131319584,97.7032397821592,2.64866585909892
CLEC4C,15648,-0.274102829938181,0.5256425043605,-1.12057449321917,0.572368833342806,85.7819246787733,3.01263772506981
CYP26A1,28645,0.384705409700918,0.526225246724335,-0.804998080251032,1.57440889965287,96.7988228960953,7.89769040788132
MAP2K6,5830,-0.124836518186428,0.527268549028505,-0.511869729828323,0.262196693455468,97.8679535891422,0.806727446673133
CETP,29924,-0.199534964925428,0.527326741957005,-0.818244465338323,0.419174535487468,97.7962942353544,2.10183829418253
NDUFC1,5632,-0.060792867314674,0.527333172444615,-0.249299729831424,0.127713995202076,97.2923987761351,0.195969198608541
UGDH,17493,-0.119820813108825,0.527491908849087,-0.491504702877566,0.251863076659915,98.6493884278236,0.777230350018157
NDUFA1,14315,0.067439842267866,0.527602779309629,-0.141814578765385,0.276694263301117,96.8438133429059,0.242177013268506
GCLM,14982,0.0923770890816146,0.52799787515376,-0.194527907897967,0.379282086061196,98.1719126436652,0.46169764509205
ALOX5,23466,0.197123482279683,0.528361978345273,-0.415643766084561,0.809890730643927,98.7975342454298,2.17332780858975
GAK,16982,0.0606776532977206,0.528902257391192,-0.128188946760641,0.249544253356082,97.9270623598533,0.195518056336995
TAC3,19989,0.274059220598087,0.531561581456985,-0.584517475284188,1.13263591648036,92.4994848940659,3.59900851574269
CSF2RA,13360,0.118679205319745,0.53215362043617,-0.253657639896074,0.491016050535565,97.1915411967467,0.757661114549237
SLC11A2,13195,0.0645856967572646,0.532768906795302,-0.138345882323592,0.267517275838122,97.8523480649811,0.222219351594638
H19,2171,-0.263888544161617,0.534015901706492,-1.0955696989301,0.567792610606862,97.8229459267832,3.78565370631004
CDKN1A,3816,-0.12324368568883,0.534076189288269,-0.511720432278209,0.265233060900549,95.6102893935573,0.781752005687554
CLK1,11720,-0.0677909902246946,0.534208857010846,-0.281544494872911,0.145962514423522,95.4807220786102,0.244539163548259
EGLN2,3128,0.0539376507670467,0.536339396304097,-0.117024571622368,0.224899873156461,96.3248105938245,0.154348282445338
ACVR2B,1798,0.0663752958698557,0.53682434706206,-0.144260219100433,0.277010810840144,95.3487970620938,0.222051808649087
HMOX2,7859,0.0638337450031758,0.536841816297067,-0.138745096943208,0.26641258694956,98.0204676675679,0.232265117415186
PRKCD,14769,-0.148110760852715,0.536968429932915,-0.618292134513817,0.322070612808388,99.4260587026826,1.27891538718999
CTSH,14450,-0.146141230826618,0.540058062221161,-0.613612705454013,0.321330243800777,98.7742934408974,1.22405841869063
PRSS8,17257,0.251164776313505,0.542730524324593,-0.5575796300879,1.05990918271491,99.1354599040669,3.36830024306114
MAP4K2,19606,0.0755488089196647,0.543314072888568,-0.168068697176337,0.319166315015666,98.4122707238342,0.330599420713649
CCR10,23359,-0.154798194592871,0.543714079325198,-0.654461879065579,0.344865489879836,98.2307077422445,1.41443717864144
SRI,23485,0.0756152711409568,0.543958487866196,-0.16860679552493,0.319837337806844,98.5393192990185,0.34301515320437
TUBA3E,23792,0.334540570785991,0.545045150945057,-0.748879615284852,1.41796075685683,91.2278120690267,5.69349580768874
HCAR2,18126,-0.237086399995076,0.545706015042926,-1.00616188356842,0.53198908357827,97.4725631500916,3.08340725485508
PROCR,1893,0.146136882505292,0.546105205060355,-0.328382470267446,0.62065623527803,98.6583484216988,1.25249742619599
SLC5A2,23221,-0.284934829782595,0.546356143970453,-1.21072206216942,0.640852402604231,99.0611321927644,4.8262610702111
ACHE,29245,-0.152890243499743,0.547866469473374,-0.651524514884791,0.345744027885306,97.168669445499,1.36639516428856
RP11-390G14.7,5793,0.0725315051711808,0.54855802978302,-0.164431083860214,0.309494094202576,98.9415262428294,0.322245359867559
WEE1,28946,-0.143664962913925,0.550564694399754,-0.615387989591365,0.328058063763515,98.5109355633723,1.26856443977558
HIF1A,29122,0.0962135050354538,0.550598094540762,-0.219729427085685,0.412156437156592,98.0556254777856,0.557037255273772
VIM,11514,-0.197784672333498,0.550919068973588,-0.847787300800151,0.452217956133155,99.4671127932002,2.43470285206513
CORT,24179,-0.125336993727303,0.551101570834813,-0.53743524189705,0.286761254442445,97.0317570457355,0.958093073172291
PLTP,23448,-0.150550318095161,0.551209790268809,-0.645682563482993,0.344581927292671,98.2580545469579,1.3981811121434
CYP26C1,5054,-0.186738796004619,0.556614918247702,-0.809320344396582,0.435842752387345,85.9382116722696,1.59887424328497
CAMKK2,1511,-0.0750793413134577,0.557985677751419,-0.326263607581029,0.176104924954114,99.0849925117383,0.348878332082632
CACNB1,20398,0.155888179420128,0.558661046419328,-0.366544754886635,0.678321113726891,98.8529665363213,1.54339996382124
VEGFB,13041,0.0809952018304771,0.56129073231719,-0.192271689851065,0.354262093512019,97.7374986319103,0.394570388416619
ASGR1,924,-0.196514006289015,0.56194857663824,-0.860641278446853,0.467613265868824,99.1143021477756,2.55771476044168
CIC,6114,0.0467814175870036,0.563942707798102,-0.112127869532018,0.205690704706025,96.0062797792162,0.137036276917558
NDUFS2,17230,-0.05672796836734,0.565481672541212,-0.250187494868105,0.136731558133425,98.6181312493482,0.213212783494954
